DATASET,REGION,YEAR,VALUE,LANDUSE,SIMPLE GROUP,AREA sq m,AREA sq km,POPULATION,FLOODCOUNT,FLOW cms
ConusBackcasting,Coastal,1964,13,Cultivated Cropland,Cropland,686360933.4,686.3609334,2015196,0,
ConusBackcasting,Coastal,1964,10,Mixed Forest,Forest,737699209.2,737.6992092,2015196,0,
ConusBackcasting,Coastal,1964,15,Herbaceous Wetland,Wetland,135300996.5,135.3009965,2015196,0,
ConusBackcasting,Coastal,1964,8,Deciduous Forest,Forest,772007898.9,772.0078989,2015196,0,
ConusBackcasting,Coastal,1964,16,Woody Wetland,Wetland,436157015.9,436.1570159,2015196,0,
ConusBackcasting,Coastal,1964,2,Developed,Developed,628410437.4,628.4104374,2015196,0,
ConusBackcasting,Coastal,1964,1,Open Water,Water,257689449.8,257.6894498,2015196,0,
ConusBackcasting,Coastal,1964,9,Evergreen Forest,Forest,468157666.6,468.1576666,2015196,0,
ConusBackcasting,Coastal,1964,6,Mining,Developed,11789713.39,11.78971339,2015196,0,
ConusBackcasting,Coastal,1964,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2015196,0,
ConusBackcasting,Coastal,1965,14,Hay Pasture,Hay Pasture,349387220.6,349.3872206,2087039,0,
ConusBackcasting,Coastal,1965,13,Cultivated Cropland,Cropland,686360933.4,686.3609334,2087039,0,
ConusBackcasting,Coastal,1965,10,Mixed Forest,Forest,737699209.2,737.6992092,2087039,0,
ConusBackcasting,Coastal,1965,15,Herbaceous Wetland,Wetland,135300996.5,135.3009965,2087039,0,
ConusBackcasting,Coastal,1965,8,Deciduous Forest,Forest,772007898.9,772.0078989,2087039,0,
ConusBackcasting,Coastal,1965,16,Woody Wetland,Wetland,436157015.9,436.1570159,2087039,0,
ConusBackcasting,Coastal,1965,2,Developed,Developed,628410437.4,628.4104374,2087039,0,
ConusBackcasting,Coastal,1965,1,Open Water,Water,257689449.8,257.6894498,2087039,0,
ConusBackcasting,Coastal,1965,9,Evergreen Forest,Forest,468157666.6,468.1576666,2087039,0,
ConusBackcasting,Coastal,1965,6,Mining,Developed,11789713.39,11.78971339,2087039,0,
ConusBackcasting,Coastal,1965,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2087039,0,
ConusBackcasting,Coastal,1966,14,Hay Pasture,Hay Pasture,348139631.9,348.1396319,2087039,0,
ConusBackcasting,Coastal,1966,13,Cultivated Cropland,Cropland,690665114.5,690.6651145,2087039,0,
ConusBackcasting,Coastal,1966,10,Mixed Forest,Forest,736825897.1,736.8258971,2087039,0,
ConusBackcasting,Coastal,1966,15,Herbaceous Wetland,Wetland,135113858.2,135.1138582,2087039,0,
ConusBackcasting,Coastal,1966,8,Deciduous Forest,Forest,771384104.6,771.3841046,2087039,0,
ConusBackcasting,Coastal,1966,16,Woody Wetland,Wetland,435034186.1,435.0341861,2087039,0,
ConusBackcasting,Coastal,1966,2,Developed,Developed,637455455.6,637.4554556,2087039,0,
ConusBackcasting,Coastal,1966,1,Open Water,Water,257252793.7,257.2527937,2087039,0,
ConusBackcasting,Coastal,1966,9,Evergreen Forest,Forest,459050268.9,459.0502689,2087039,0,
ConusBackcasting,Coastal,1966,6,Mining,Developed,12039231.13,12.03923113,2087039,0,
ConusBackcasting,Coastal,1966,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2087039,0,
ConusBackcasting,Coastal,1967,14,Hay Pasture,Hay Pasture,348139631.9,348.1396319,2158882,0,
ConusBackcasting,Coastal,1967,13,Cultivated Cropland,Cropland,692411738.7,692.4117387,2158882,0,
ConusBackcasting,Coastal,1967,10,Mixed Forest,Forest,735890205.5,735.8902055,2158882,0,
ConusBackcasting,Coastal,1967,15,Herbaceous Wetland,Wetland,135238617.1,135.2386171,2158882,0,
ConusBackcasting,Coastal,1967,8,Deciduous Forest,Forest,770448413,770.448413,2158882,0,
ConusBackcasting,Coastal,1967,2,Developed,Developed,647249027.1,647.2490271,2158882,0,
ConusBackcasting,Coastal,1967,16,Woody Wetland,Wetland,434223253.4,434.2232534,2158882,0,
ConusBackcasting,Coastal,1967,1,Open Water,Water,257128034.9,257.1280349,2158882,0,
ConusBackcasting,Coastal,1967,9,Evergreen Forest,Forest,450317147.9,450.3171479,2158882,0,
ConusBackcasting,Coastal,1967,6,Mining,Developed,11914472.26,11.91447226,2158882,0,
ConusBackcasting,Coastal,1967,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2158882,0,
ConusBackcasting,Coastal,1968,14,Hay Pasture,Hay Pasture,347702975.8,347.7029758,2194803,0,
ConusBackcasting,Coastal,1968,13,Cultivated Cropland,Cropland,692723635.9,692.7236359,2194803,0,
ConusBackcasting,Coastal,1968,10,Mixed Forest,Forest,734642616.8,734.6426168,2194803,0,
ConusBackcasting,Coastal,1968,15,Herbaceous Wetland,Wetland,134801961,134.801961,2194803,0,
ConusBackcasting,Coastal,1968,8,Deciduous Forest,Forest,768701788.8,768.7017888,2194803,0,
ConusBackcasting,Coastal,1968,2,Developed,Developed,655857389.2,655.8573892,2194803,0,
ConusBackcasting,Coastal,1968,16,Woody Wetland,Wetland,433349941.3,433.3499413,2194803,0,
ConusBackcasting,Coastal,1968,1,Open Water,Water,262430286.9,262.4302869,2194803,0,
ConusBackcasting,Coastal,1968,9,Evergreen Forest,Forest,440835473.6,440.8354736,2194803,0,
ConusBackcasting,Coastal,1968,6,Mining,Developed,11914472.26,11.91447226,2194803,0,
ConusBackcasting,Coastal,1968,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2194803,0,
ConusBackcasting,Coastal,1969,14,Hay Pasture,Hay Pasture,347578216.9,347.5782169,2230725,0,
ConusBackcasting,Coastal,1969,13,Cultivated Cropland,Cropland,678376365.6,678.3763656,2230725,0,
ConusBackcasting,Coastal,1969,10,Mixed Forest,Forest,737013035.4,737.0130354,2230725,0,
ConusBackcasting,Coastal,1969,15,Herbaceous Wetland,Wetland,134365305,134.365305,2230725,0,
ConusBackcasting,Coastal,1969,8,Deciduous Forest,Forest,770760310.2,770.7603102,2230725,0,
ConusBackcasting,Coastal,1969,2,Developed,Developed,669955141.8,669.9551418,2230725,0,
ConusBackcasting,Coastal,1969,16,Woody Wetland,Wetland,431104281.6,431.1042816,2230725,0,
ConusBackcasting,Coastal,1969,1,Open Water,Water,263178840.1,263.1788401,2230725,0,
ConusBackcasting,Coastal,1969,9,Evergreen Forest,Forest,438277916.8,438.2779168,2230725,0,
ConusBackcasting,Coastal,1969,6,Mining,Developed,12351128.31,12.35112831,2230725,0,
ConusBackcasting,Coastal,1969,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2230725,0,
ConusBackcasting,Coastal,1970,14,Hay Pasture,Hay Pasture,347515837.5,347.5158375,2266646,0,
ConusBackcasting,Coastal,1970,13,Cultivated Cropland,Cropland,666274755,666.274755,2266646,0,
ConusBackcasting,Coastal,1970,10,Mixed Forest,Forest,739009177.3,739.0091773,2266646,0,
ConusBackcasting,Coastal,1970,15,Herbaceous Wetland,Wetland,133741510.6,133.7415106,2266646,0,
ConusBackcasting,Coastal,1970,8,Deciduous Forest,Forest,772569313.8,772.5693138,2266646,0,
ConusBackcasting,Coastal,1970,2,Developed,Developed,683865756,683.865756,2266646,0,
ConusBackcasting,Coastal,1970,16,Woody Wetland,Wetland,429108139.7,429.1081397,2266646,0,
ConusBackcasting,Coastal,1970,1,Open Water,Water,263740255.1,263.7402551,2266646,0,
ConusBackcasting,Coastal,1970,9,Evergreen Forest,Forest,434722288.9,434.7222889,2266646,0,
ConusBackcasting,Coastal,1970,6,Mining,Developed,12413507.75,12.41350775,2266646,0,
ConusBackcasting,Coastal,1970,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2266646,0,
ConusBackcasting,Coastal,1971,14,Hay Pasture,Hay Pasture,348139631.9,348.1396319,2298053,0,
ConusBackcasting,Coastal,1971,13,Cultivated Cropland,Cropland,650742275.5,650.7422755,2298053,0,
ConusBackcasting,Coastal,1971,10,Mixed Forest,Forest,741379595.9,741.3795959,2298053,0,
ConusBackcasting,Coastal,1971,15,Herbaceous Wetland,Wetland,133180095.7,133.1800957,2298053,0,
ConusBackcasting,Coastal,1971,8,Deciduous Forest,Forest,774814973.5,774.8149735,2298053,0,
ConusBackcasting,Coastal,1971,2,Developed,Developed,698025887.9,698.0258879,2298053,0,
ConusBackcasting,Coastal,1971,16,Woody Wetland,Wetland,427361515.5,427.3615155,2298053,0,
ConusBackcasting,Coastal,1971,1,Open Water,Water,264364049.4,264.3640494,2298053,0,
ConusBackcasting,Coastal,1971,9,Evergreen Forest,Forest,432164732,432.164732,2298053,0,
ConusBackcasting,Coastal,1971,6,Mining,Developed,12787784.36,12.78778436,2298053,0,
ConusBackcasting,Coastal,1971,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2298053,0,
ConusBackcasting,Coastal,1972,14,Hay Pasture,Hay Pasture,348763426.2,348.7634262,2329461,0,
ConusBackcasting,Coastal,1972,13,Cultivated Cropland,Cropland,635895969.7,635.8959697,2329461,0,
ConusBackcasting,Coastal,1972,10,Mixed Forest,Forest,743937152.8,743.9371528,2329461,0,
ConusBackcasting,Coastal,1972,15,Herbaceous Wetland,Wetland,132306783.6,132.3067836,2329461,0,
ConusBackcasting,Coastal,1972,8,Deciduous Forest,Forest,777060633.2,777.0606332,2329461,0,
ConusBackcasting,Coastal,1972,2,Developed,Developed,711874122.7,711.8741227,2329461,0,
ConusBackcasting,Coastal,1972,16,Woody Wetland,Wetland,425677270.7,425.6772707,2329461,0,
ConusBackcasting,Coastal,1972,1,Open Water,Water,265299741,265.299741,2329461,0,
ConusBackcasting,Coastal,1972,9,Evergreen Forest,Forest,429170519.1,429.1705191,2329461,0,
ConusBackcasting,Coastal,1972,6,Mining,Developed,12974922.67,12.97492267,2329461,0,
ConusBackcasting,Coastal,1972,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2329461,0,
ConusBackcasting,Coastal,1973,14,Hay Pasture,Hay Pasture,348451529,348.451529,2360868,0,
ConusBackcasting,Coastal,1973,13,Cultivated Cropland,Cropland,621174422.9,621.1744229,2360868,0,
ConusBackcasting,Coastal,1973,10,Mixed Forest,Forest,746744227.4,746.7442274,2360868,0,
ConusBackcasting,Coastal,1973,15,Herbaceous Wetland,Wetland,131682989.2,131.6829892,2360868,0,
ConusBackcasting,Coastal,1973,8,Deciduous Forest,Forest,779680569.5,779.6805695,2360868,0,
ConusBackcasting,Coastal,1973,2,Developed,Developed,727531361.1,727.5313611,2360868,0,
ConusBackcasting,Coastal,1973,16,Woody Wetland,Wetland,423369231.6,423.3692316,2360868,0,
ConusBackcasting,Coastal,1973,1,Open Water,Water,265736397,265.736397,2360868,0,
ConusBackcasting,Coastal,1973,9,Evergreen Forest,Forest,425677270.7,425.6772707,2360868,0,
ConusBackcasting,Coastal,1973,6,Mining,Developed,12912543.24,12.91254324,2360868,0,
ConusBackcasting,Coastal,1973,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2360868,0,
ConusBackcasting,Coastal,1974,14,Hay Pasture,Hay Pasture,348139631.9,348.1396319,2392275,0,
ConusBackcasting,Coastal,1974,13,Cultivated Cropland,Cropland,607388567.5,607.3885675,2392275,0,
ConusBackcasting,Coastal,1974,10,Mixed Forest,Forest,749676060.9,749.6760609,2392275,0,
ConusBackcasting,Coastal,1974,15,Herbaceous Wetland,Wetland,131371092,131.371092,2392275,0,
ConusBackcasting,Coastal,1974,8,Deciduous Forest,Forest,782674782.5,782.6747825,2392275,0,
ConusBackcasting,Coastal,1974,2,Developed,Developed,741130078.1,741.1300781,2392275,0,
ConusBackcasting,Coastal,1974,16,Woody Wetland,Wetland,421123571.9,421.1235719,2392275,0,
ConusBackcasting,Coastal,1974,1,Open Water,Water,266547329.7,266.5473297,2392275,0,
ConusBackcasting,Coastal,1974,9,Evergreen Forest,Forest,421996884,421.996884,2392275,0,
ConusBackcasting,Coastal,1974,6,Mining,Developed,12912543.24,12.91254324,2392275,0,
ConusBackcasting,Coastal,1974,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2392275,0,
ConusBackcasting,Coastal,1975,14,Hay Pasture,Hay Pasture,348451529,348.451529,2423683,0,
ConusBackcasting,Coastal,1975,13,Cultivated Cropland,Cropland,606203358.3,606.2033583,2423683,0,
ConusBackcasting,Coastal,1975,10,Mixed Forest,Forest,750549373,750.549373,2423683,0,
ConusBackcasting,Coastal,1975,15,Herbaceous Wetland,Wetland,131308712.6,131.3087126,2423683,0,
ConusBackcasting,Coastal,1975,8,Deciduous Forest,Forest,783485715.1,783.4857151,2423683,0,
ConusBackcasting,Coastal,1975,2,Developed,Developed,748553231,748.553231,2423683,0,
ConusBackcasting,Coastal,1975,16,Woody Wetland,Wetland,418628394.4,418.6283944,2423683,0,
ConusBackcasting,Coastal,1975,1,Open Water,Water,266672088.5,266.6720885,2423683,0,
ConusBackcasting,Coastal,1975,9,Evergreen Forest,Forest,416008458.1,416.0084581,2423683,0,
ConusBackcasting,Coastal,1975,6,Mining,Developed,13099681.54,13.09968154,2423683,0,
ConusBackcasting,Coastal,1975,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2423683,0,
ConusBackcasting,Coastal,1976,14,Hay Pasture,Hay Pasture,348576287.9,348.5762879,2455090,0,
ConusBackcasting,Coastal,1976,13,Cultivated Cropland,Cropland,603895319.1,603.8953191,2455090,0,
ConusBackcasting,Coastal,1976,10,Mixed Forest,Forest,751672202.8,751.6722028,2455090,0,
ConusBackcasting,Coastal,1976,15,Herbaceous Wetland,Wetland,131059194.9,131.0591949,2455090,0,
ConusBackcasting,Coastal,1976,8,Deciduous Forest,Forest,783672853.4,783.6728534,2455090,0,
ConusBackcasting,Coastal,1976,2,Developed,Developed,757099213.7,757.0992137,2455090,0,
ConusBackcasting,Coastal,1976,16,Woody Wetland,Wetland,416382734.8,416.3827348,2455090,0,
ConusBackcasting,Coastal,1976,1,Open Water,Water,267483021.2,267.4830212,2455090,0,
ConusBackcasting,Coastal,1976,9,Evergreen Forest,Forest,409832894,409.832894,2455090,0,
ConusBackcasting,Coastal,1976,6,Mining,Developed,13286819.85,13.28681985,2455090,0,
ConusBackcasting,Coastal,1976,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2455090,0,
ConusBackcasting,Coastal,1977,14,Hay Pasture,Hay Pasture,348451529,348.451529,2486497,0,
ConusBackcasting,Coastal,1977,13,Cultivated Cropland,Cropland,601400141.7,601.4001417,2486497,0,
ConusBackcasting,Coastal,1977,10,Mixed Forest,Forest,752795032.7,752.7950327,2486497,0,
ConusBackcasting,Coastal,1977,15,Herbaceous Wetland,Wetland,130684918.2,130.6849182,2486497,0,
ConusBackcasting,Coastal,1977,8,Deciduous Forest,Forest,784109509.5,784.1095095,2486497,0,
ConusBackcasting,Coastal,1977,2,Developed,Developed,765208540.4,765.2085404,2486497,0,
ConusBackcasting,Coastal,1977,16,Woody Wetland,Wetland,414573731.1,414.5737311,2486497,0,
ConusBackcasting,Coastal,1977,1,Open Water,Water,267670159.5,267.6701595,2486497,0,
ConusBackcasting,Coastal,1977,9,Evergreen Forest,Forest,404530641.9,404.5306419,2486497,0,
ConusBackcasting,Coastal,1977,6,Mining,Developed,13536337.59,13.53633759,2486497,0,
ConusBackcasting,Coastal,1977,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2486497,0,
ConusBackcasting,Coastal,1978,14,Hay Pasture,Hay Pasture,348264390.7,348.2643907,2517904,1,
ConusBackcasting,Coastal,1978,13,Cultivated Cropland,Cropland,601462521.1,601.4625211,2517904,1,
ConusBackcasting,Coastal,1978,10,Mixed Forest,Forest,753356447.6,753.3564476,2517904,1,
ConusBackcasting,Coastal,1978,15,Herbaceous Wetland,Wetland,130497779.9,130.4977799,2517904,1,
ConusBackcasting,Coastal,1978,8,Deciduous Forest,Forest,784483786.1,784.4837861,2517904,1,
ConusBackcasting,Coastal,1978,2,Developed,Developed,773068349.3,773.0683493,2517904,1,
ConusBackcasting,Coastal,1978,16,Woody Wetland,Wetland,412577589.2,412.5775892,2517904,1,
ConusBackcasting,Coastal,1978,1,Open Water,Water,268668230.5,268.6682305,2517904,1,
ConusBackcasting,Coastal,1978,9,Evergreen Forest,Forest,397045109.6,397.0451096,2517904,1,
ConusBackcasting,Coastal,1978,6,Mining,Developed,13536337.59,13.53633759,2517904,1,
ConusBackcasting,Coastal,1978,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2517904,1,
ConusBackcasting,Coastal,1979,14,Hay Pasture,Hay Pasture,348077252.4,348.0772524,2549312,0,
ConusBackcasting,Coastal,1979,13,Cultivated Cropland,Cropland,600901106.2,600.9011062,2549312,0,
ConusBackcasting,Coastal,1979,10,Mixed Forest,Forest,753730724.2,753.7307242,2549312,0,
ConusBackcasting,Coastal,1979,15,Herbaceous Wetland,Wetland,130310641.6,130.3106416,2549312,0,
ConusBackcasting,Coastal,1979,8,Deciduous Forest,Forest,784546165.5,784.5461655,2549312,0,
ConusBackcasting,Coastal,1979,2,Developed,Developed,779306292.9,779.3062929,2549312,0,
ConusBackcasting,Coastal,1979,16,Woody Wetland,Wetland,409645755.7,409.6457557,2549312,0,
ConusBackcasting,Coastal,1979,1,Open Water,Water,269728680.9,269.7286809,2549312,0,
ConusBackcasting,Coastal,1979,9,Evergreen Forest,Forest,392990446.3,392.9904463,2549312,0,
ConusBackcasting,Coastal,1979,6,Mining,Developed,13723475.9,13.7234759,2549312,0,
ConusBackcasting,Coastal,1979,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2549312,0,
ConusBackcasting,Coastal,1980,14,Hay Pasture,Hay Pasture,347640596.4,347.6405964,2580719,0,
ConusBackcasting,Coastal,1980,13,Cultivated Cropland,Cropland,601961556.6,601.9615566,2580719,0,
ConusBackcasting,Coastal,1980,10,Mixed Forest,Forest,754978312.9,754.9783129,2580719,0,
ConusBackcasting,Coastal,1980,15,Herbaceous Wetland,Wetland,130248262.2,130.2482622,2580719,0,
ConusBackcasting,Coastal,1980,8,Deciduous Forest,Forest,785232339.3,785.2323393,2580719,0,
ConusBackcasting,Coastal,1980,2,Developed,Developed,784421406.7,784.4214067,2580719,0,
ConusBackcasting,Coastal,1980,16,Woody Wetland,Wetland,407649613.7,407.6496137,2580719,0,
ConusBackcasting,Coastal,1980,1,Open Water,Water,270227716.4,270.2277164,2580719,0,
ConusBackcasting,Coastal,1980,9,Evergreen Forest,Forest,386690123.3,386.6901233,2580719,0,
ConusBackcasting,Coastal,1980,6,Mining,Developed,13910614.21,13.91061421,2580719,0,
ConusBackcasting,Coastal,1980,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2580719,0,
ConusBackcasting,Coastal,1981,14,Hay Pasture,Hay Pasture,347515837.5,347.5158375,2617328,0,
ConusBackcasting,Coastal,1981,13,Cultivated Cropland,Cropland,588362839.6,588.3628396,2617328,0,
ConusBackcasting,Coastal,1981,10,Mixed Forest,Forest,759095355.7,759.0953557,2617328,0,
ConusBackcasting,Coastal,1981,15,Herbaceous Wetland,Wetland,129936365,129.936365,2617328,0,
ConusBackcasting,Coastal,1981,8,Deciduous Forest,Forest,788912726.1,788.9127261,2617328,0,
ConusBackcasting,Coastal,1981,2,Developed,Developed,791470282.9,791.4702829,2617328,0,
ConusBackcasting,Coastal,1981,16,Woody Wetland,Wetland,405466333.5,405.4663335,2617328,0,
ConusBackcasting,Coastal,1981,1,Open Water,Water,272286237.8,272.2862378,2617328,0,
ConusBackcasting,Coastal,1981,9,Evergreen Forest,Forest,385879190.6,385.8791906,2617328,0,
ConusBackcasting,Coastal,1981,6,Mining,Developed,14035373.08,14.03537308,2617328,0,
ConusBackcasting,Coastal,1981,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2617328,0,
ConusBackcasting,Coastal,1982,14,Hay Pasture,Hay Pasture,347702975.8,347.7029758,2653936,0,
ConusBackcasting,Coastal,1982,13,Cultivated Cropland,Cropland,571395633,571.395633,2653936,0,
ConusBackcasting,Coastal,1982,10,Mixed Forest,Forest,764834263.8,764.8342638,2653936,0,
ConusBackcasting,Coastal,1982,15,Herbaceous Wetland,Wetland,129624467.8,129.6244678,2653936,0,
ConusBackcasting,Coastal,1982,8,Deciduous Forest,Forest,793279286.6,793.2792866,2653936,0,
ConusBackcasting,Coastal,1982,2,Developed,Developed,798955815.2,798.9558152,2653936,0,
ConusBackcasting,Coastal,1982,16,Woody Wetland,Wetland,403782088.7,403.7820887,2653936,0,
ConusBackcasting,Coastal,1982,1,Open Water,Water,273658585.4,273.6585854,2653936,0,
ConusBackcasting,Coastal,1982,9,Evergreen Forest,Forest,385567293.4,385.5672934,2653936,0,
ConusBackcasting,Coastal,1982,6,Mining,Developed,14160131.95,14.16013195,2653936,0,
ConusBackcasting,Coastal,1982,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2653936,0,
ConusBackcasting,Coastal,1983,14,Hay Pasture,Hay Pasture,348451529,348.451529,2690545,0,
ConusBackcasting,Coastal,1983,13,Cultivated Cropland,Cropland,555863153.5,555.8631535,2690545,0,
ConusBackcasting,Coastal,1983,10,Mixed Forest,Forest,770074136.4,770.0741364,2690545,0,
ConusBackcasting,Coastal,1983,15,Herbaceous Wetland,Wetland,129624467.8,129.6244678,2690545,0,
ConusBackcasting,Coastal,1983,8,Deciduous Forest,Forest,797521088.2,797.5210882,2690545,0,
ConusBackcasting,Coastal,1983,2,Developed,Developed,805505656,805.505656,2690545,0,
ConusBackcasting,Coastal,1983,16,Woody Wetland,Wetland,401848326.2,401.8483262,2690545,0,
ConusBackcasting,Coastal,1983,1,Open Water,Water,275093312.4,275.0933124,2690545,0,
ConusBackcasting,Coastal,1983,9,Evergreen Forest,Forest,384756360.7,384.7563607,2690545,0,
ConusBackcasting,Coastal,1983,6,Mining,Developed,14222511.39,14.22251139,2690545,0,
ConusBackcasting,Coastal,1983,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2690545,0,
ConusBackcasting,Coastal,1984,14,Hay Pasture,Hay Pasture,348326770.2,348.3267702,2727153,0,
ConusBackcasting,Coastal,1984,13,Cultivated Cropland,Cropland,542077298.1,542.0772981,2727153,0,
ConusBackcasting,Coastal,1984,10,Mixed Forest,Forest,774128799.7,774.1287997,2727153,0,
ConusBackcasting,Coastal,1984,15,Herbaceous Wetland,Wetland,129437329.5,129.4373295,2727153,0,
ConusBackcasting,Coastal,1984,8,Deciduous Forest,Forest,802386684.2,802.3866842,2727153,0,
ConusBackcasting,Coastal,1984,2,Developed,Developed,811431702.4,811.4317024,2727153,0,
ConusBackcasting,Coastal,1984,16,Woody Wetland,Wetland,400288840.3,400.2888403,2727153,0,
ConusBackcasting,Coastal,1984,1,Open Water,Water,276465660,276.46566,2727153,0,
ConusBackcasting,Coastal,1984,9,Evergreen Forest,Forest,384070186.9,384.0701869,2727153,0,
ConusBackcasting,Coastal,1984,6,Mining,Developed,14347270.26,14.34727026,2727153,0,
ConusBackcasting,Coastal,1984,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2727153,0,
ConusBackcasting,Coastal,1985,14,Hay Pasture,Hay Pasture,348763426.2,348.7634262,2763762,0,
ConusBackcasting,Coastal,1985,13,Cultivated Cropland,Cropland,524735814.9,524.7358149,2763762,0,
ConusBackcasting,Coastal,1985,10,Mixed Forest,Forest,779181534.1,779.1815341,2763762,0,
ConusBackcasting,Coastal,1985,15,Herbaceous Wetland,Wetland,129312570.7,129.3125707,2763762,0,
ConusBackcasting,Coastal,1985,8,Deciduous Forest,Forest,807751315.7,807.7513157,2763762,0,
ConusBackcasting,Coastal,1985,2,Developed,Developed,818979614.2,818.9796142,2763762,0,
ConusBackcasting,Coastal,1985,16,Woody Wetland,Wetland,398542216.1,398.5422161,2763762,0,
ConusBackcasting,Coastal,1985,1,Open Water,Water,277838007.6,277.8380076,2763762,0,
ConusBackcasting,Coastal,1985,9,Evergreen Forest,Forest,383446392.6,383.4463926,2763762,0,
ConusBackcasting,Coastal,1985,6,Mining,Developed,14409649.7,14.4096497,2763762,0,
ConusBackcasting,Coastal,1985,7,Mechanically Disturbed Private,Developed,873312.1029,0.873312103,2763762,0,
ConusBackcasting,Coastal,1986,14,Hay Pasture,Hay Pasture,349075323.4,349.0753234,2800370,0,
ConusBackcasting,Coastal,1986,13,Cultivated Cropland,Cropland,511199477.3,511.1994773,2800370,0,
ConusBackcasting,Coastal,1986,10,Mixed Forest,Forest,784608545,784.608545,2800370,0,
ConusBackcasting,Coastal,1986,15,Herbaceous Wetland,Wetland,129125432.4,129.1254324,2800370,0,
ConusBackcasting,Coastal,1986,8,Deciduous Forest,Forest,812866429.4,812.8664294,2800370,0,
ConusBackcasting,Coastal,1986,2,Developed,Developed,824656142.8,824.6561428,2800370,0,
ConusBackcasting,Coastal,1986,16,Woody Wetland,Wetland,397294627.4,397.2946274,2800370,0,
ConusBackcasting,Coastal,1986,1,Open Water,Water,278337043.1,278.3370431,2800370,0,
ConusBackcasting,Coastal,1986,9,Evergreen Forest,Forest,381200732.9,381.2007329,2800370,0,
ConusBackcasting,Coastal,1986,6,Mining,Developed,14659167.44,14.65916744,2800370,0,
ConusBackcasting,Coastal,1986,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2800370,0,
ConusBackcasting,Coastal,1987,14,Hay Pasture,Hay Pasture,349574358.9,349.5743589,2836979,0,
ConusBackcasting,Coastal,1987,13,Cultivated Cropland,Cropland,505086292.6,505.0862926,2836979,0,
ConusBackcasting,Coastal,1987,10,Mixed Forest,Forest,786355169.2,786.3551692,2836979,0,
ConusBackcasting,Coastal,1987,15,Herbaceous Wetland,Wetland,129063052.9,129.0630529,2836979,0,
ConusBackcasting,Coastal,1987,8,Deciduous Forest,Forest,814363535.9,814.3635359,2836979,0,
ConusBackcasting,Coastal,1987,2,Developed,Developed,829708877.1,829.7088771,2836979,0,
ConusBackcasting,Coastal,1987,16,Woody Wetland,Wetland,397232247.9,397.2322479,2836979,0,
ConusBackcasting,Coastal,1987,1,Open Water,Water,278337043.1,278.3370431,2836979,0,
ConusBackcasting,Coastal,1987,9,Evergreen Forest,Forest,378767934.9,378.7679349,2836979,0,
ConusBackcasting,Coastal,1987,6,Mining,Developed,14534408.57,14.53440857,2836979,0,
ConusBackcasting,Coastal,1987,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2836979,0,
ConusBackcasting,Coastal,1988,14,Hay Pasture,Hay Pasture,349886256.1,349.8862561,2873587,0,
ConusBackcasting,Coastal,1988,13,Cultivated Cropland,Cropland,498598831.3,498.5988313,2873587,0,
ConusBackcasting,Coastal,1988,10,Mixed Forest,Forest,788288931.7,788.2889317,2873587,0,
ConusBackcasting,Coastal,1988,15,Herbaceous Wetland,Wetland,129063052.9,129.0630529,2873587,0,
ConusBackcasting,Coastal,1988,8,Deciduous Forest,Forest,815112089.1,815.1120891,2873587,0,
ConusBackcasting,Coastal,1988,2,Developed,Developed,836632994.5,836.6329945,2873587,0,
ConusBackcasting,Coastal,1988,16,Woody Wetland,Wetland,396795591.9,396.7955919,2873587,0,
ConusBackcasting,Coastal,1988,1,Open Water,Water,278212284.2,278.2122842,2873587,0,
ConusBackcasting,Coastal,1988,9,Evergreen Forest,Forest,375836101.4,375.8361014,2873587,0,
ConusBackcasting,Coastal,1988,6,Mining,Developed,14596788,14.596788,2873587,0,
ConusBackcasting,Coastal,1988,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2873587,0,
ConusBackcasting,Coastal,1989,14,Hay Pasture,Hay Pasture,350572429.9,350.5724299,2910196,0,
ConusBackcasting,Coastal,1989,13,Cultivated Cropland,Cropland,490427125.2,490.4271252,2910196,0,
